Timestamp,Employer,Location,Job Title,Years at Employer,Years of Experience, Annual Base Pay 
3/21/2016 23:55,LinkedIn,Mountain View,Sr Software Engineer,1.00,8.00,"$165,000.00"
3/21/2016 22:39,Microsoft,San Francisco,Senior Software Engineet,1.00,8.00,"$180,000.00"
3/21/2016 14:04,Moven,"Radnor, PA",Software Engineer,1.00,8.00,"$105,000.00"
3/21/2016 13:25,Newspaper Company,California,CTO,1.00,8.00,"$100,000.00"
3/25/2016 5:18,RSM,Atlanta,Senior Consulting Associate,1.00,8.00,"$110,000.00"
3/25/2016 5:19,RSM,Atlanta,Senior Consulting Associate,1.00,8.00,"$110,000.00"
3/25/2016 5:19,RSM,Atlanta,Senior Consulting Associate,1.00,8.00,"$110,000.00"
3/23/2016 9:51,SBI BITS,"Tokyo, Japan",Developer,1.00,8.00,"$62,000.00"
3/21/2016 13:13,Self-Employed,"Jersey City, NJ","Consultant, CTO as needed",1.00,8.00,"$325,000.00"
3/25/2016 12:53,Small Consulting Company,"Houston, TX",Senior Software Developer,1.00,8.00,"$100,000.00"
4/20/2016 8:18,Startup (<20 people),Austin,Lead Engineer,1.00,8.00,"$120,000.00"
3/21/2016 13:29,Twitter,SF,Senior Software Engineer,1.00,8.00,"$170,000.00"
3/22/2016 14:02,Microsoft,"Bellevue, WA, USA",SDE II,1.20,8.00,"$125,000.00"
3/21/2016 14:42,Shutterstock,"New York, NY",Infrastructure Engineer,1.50,8.00,"$139,000.00"
3/21/2016 17:33,Twitter,Seattle,Software Engineer,1.50,8.00,"$210,000.00"
3/22/2016 2:41,US based company,"Athens, Greece (remote)",Software engineer,1.50,8.00,"$97,000.00"
3/21/2016 14:02,Ad-Tech,New York,Senior Data Analyst,2.00,8.00,"$110,000.00"
3/21/2016 14:29,amazon,san francisco,Software Engineer,2.00,8.00,"$140,000.00"
3/21/2016 22:50,Amazon,Sunnyvale,Software Development Engineer II,2.00,8.00,"$167,000.00"
3/21/2016 14:35,bloomberg,new york,software engineer,2.00,8.00,"$150,000.00"
3/23/2016 14:36,Deloitte Digital,London,Consultant,2.00,8.00,"$45,600.00"
3/21/2016 13:13,Employer X,Phils,Web Developer,2.00,8.00,"$100,000.00"
1/19/2017 21:53,Goldman Sachs,New York City,Vice President,2.00,8.00,"$148,000.00"
3/22/2016 5:24,Highmark,"Pittsburgh, PA",Information Security,2.00,8.00,"$90,000.00"
3/21/2016 14:51,Independent Movie Studio,Greater Los Angeles Area,IT Director,2.00,8.00,"$93,500.00"
3/21/2016 17:34,Jaguar Land Rover,"Portland, OR",Software Engineer,2.00,8.00,"$95,000.00"
3/21/2016 13:03,Knewton,New York City,Senior software engineer,2.00,8.00,"$135,000.00"
3/23/2016 19:26,"Levels Beyond, Inc.","Denver, CO",Software Engineer,2.00,8.00,"$80,000.00"
3/21/2016 13:49,Medium-size SF biotech,South San Francisco,Software Developer,2.00,8.00,"$130,000.00"
3/21/2016 19:19,Mitre,Washington dc,Systems engineer 4,2.00,8.00,"$123,000.00"
3/21/2016 13:49,Verificient Technologies,NYC,Web Developer,2.00,8.00,"$65,000.00"
3/21/2016 19:55,Google,Mountain View,Senior Software Engineer,2.50,8.00,"$156,800.00"
3/21/2016 14:32,Amazon,New York,SDE2,3.00,8.00,"$140,000.00"
3/22/2016 3:50,Badoo,London,Mobile Web Developer,3.00,8.00,"$75,000.00"
3/21/2016 15:20,Enterprise Software company,San Jose,Staff Engineer,3.00,8.00,"$165,000.00"
1/9/2017 23:47,Hewlett Packard,Seattle,Software Engineer,3.00,8.00,"$125,000.00"
3/25/2016 6:47,IBM,Atlanta,Sr Software Engineer,3.00,8.00,"$110,000.00"
3/21/2016 13:10,Startup,"Detroit, MI",Senior Engineer,3.00,8.00,"$100,000.00"
3/21/2016 18:49,Twitter,Remote,Senior Software Engineer,3.00,8.00,"$160,000.00"
3/21/2016 17:03,Amazon.com,"Irvine, CA",Software Engineer,4.00,8.00,"$160,000.00"
3/21/2016 15:58,Autodesk Canada,"Toronto, Canada",Software Developer,4.00,8.00,"$100,000.00"
3/21/2016 16:03,BigCo,San Francisco,Analyst,4.00,8.00,"$120,000.00"
3/21/2016 13:17,Conde Nast,"New York City, NY",Software Engineer - Level 2,4.00,8.00,"$112,000.00"
3/21/2016 15:18,Glassdoor,"Mill Valley, CA",Lead Engineer,4.00,8.00,"$150,000.00"
3/21/2016 13:38,Google,London,Web Solutions Engineer,4.00,8.00,"$88,000.00"
3/22/2016 4:40,Interactive Intelligence,Indianapolis IN,Development Manager,4.00,8.00,"$83,500.00"
3/21/2016 15:23,LinkedIn,Bay Area,Sr. Software Engineer,4.00,8.00,"$146,000.00"
3/21/2016 20:11,Oregon State University,"Corvallis, OR",Linux Systems Administrator,4.00,8.00,"$72,000.00"
3/25/2016 6:39,Red Hat,"remote, southeast US",software developer,4.00,8.00,"$75,000.00"
3/21/2016 14:10,Shoretel,Milwaukee,Developer,4.00,8.00,"$80,000.00"
3/21/2016 19:49,Twitter,San Francisco,Staff Reliability Engineer,4.00,8.00,"$153,000.00"
3/21/2016 15:15,University of Colorado,Boulder,Software Engineer,4.00,8.00,"$70,000.00"
3/21/2016 15:19,US Army,"Baltimore, MD",SAP Developer,4.00,8.00,"$64,000.00"
3/21/2016 22:43,Mozilla,San Francisco,Senior Software Engineer,4.50,8.00,"$125,000.00"
3/21/2016 14:08,Autodesk,San Francisco,Senior Software QA Engineer,5.00,8.00,"$108,000.00"
3/22/2016 5:22,Globe Electric,Montreal,"VP, Digital",5.00,8.00,"$130,000.00"
3/22/2016 17:21,Microsoft ,Seattle ,Prototyper ,5.00,8.00,"$138,000.00"
3/21/2016 14:58,Oracle,"Seattle, WA",UX Developer,5.00,8.00,"$129,500.00"
3/21/2016 23:49,test,Bern,testy,5.00,8.00,"$60,000.00"
3/21/2016 13:33,Nasdaq,Philadelphia,Engineer,6.00,8.00,"$105,000.00"
3/22/2016 7:02,Cerner,"Kansas City, MO",Software Architect,8.00,8.00,"$99,000.00"
3/23/2016 17:12,Environmental Systems Research Institute,Redlands,Software Engineer,8.00,8.00,"$77,000.00"
3/21/2016 21:09,Google,Mountain View,Software Engineer,8.00,8.00,"$250,000.00"
3/21/2016 14:14,Self,"Minneapolis, MN",Senior Front-end/Full-stack developer,Unknown,8.00,"$135,000.00"
3/22/2016 9:11,Customers Bank,Shillington PA,Software Admin,0.25,9.00,"$76,000.00"
3/21/2016 18:03,Apple,Cupertino,Senior Software Engineer,1.00,9.00,"$160,000.00"
3/22/2016 5:13,Celtra,Slovenia,Developer,1.00,9.00,"$32,000.00"
3/22/2016 9:27,Maine OIT,"Augusta, ME",Computer Programmer,1.00,9.00,"$40,000.00"
3/22/2016 3:01,PBS,DC,Tech Lead,1.00,9.00,"$125,000.00"
3/21/2016 21:25,ThoughtWorks,"Pune, India",Application Developer,1.00,9.00,"$30,500.00"
3/21/2016 14:31,Toyota,"Costa Mesa, California",Senior Javascript Engineer,1.00,9.00,"$124,000.00"
3/23/2016 11:20,Twilio,SF,Sr Product Manager,1.00,9.00,"$160,000.00"
3/21/2016 16:08,Unity Technologies,"Copenhagen, Denmark",software developer,1.00,9.00,"$74,000.00"
3/21/2016 14:46,Salesforce,"San Francisco, CA",Lead Member of Technical Staff,1.50,9.00,"$170,000.00"
3/21/2016 13:31,Building Robotics Inc.,"Oakland, CA",Senior Backend Engineer,2.00,9.00,"$145,000.00"
3/21/2016 16:07,Large Medical Device Company,Unknown,Senior Manager IT,2.00,9.00,"$121,000.00"
3/25/2016 16:07,McKesson,USA,Software Engineer,2.00,9.00,"$100,000.00"
3/21/2016 14:44,Rupeal,"Lisbon, Portugal",Senior Software Developer,2.00,9.00,"$40,000.00"
6/13/2017 18:32,SBI BITS,Tokyo,Developer,2.00,9.00,"$78,000.00"
3/21/2016 22:52,Self,Denver,iOS freelance,2.00,9.00,"$260,000.00"
3/21/2016 15:19,Crittercism,"San Francisco, CA", Senior Engineer,3.00,9.00,"$135,000.00"
3/21/2016 14:40,Freelance,Zürich,Front End Developer,3.00,9.00,"$110,000.00"
3/21/2016 19:22,"Knewton, Inc.","New York, NY",Software Engineering Manager,3.00,9.00,"$160,000.00"
3/21/2016 16:08,Self,Belgrade,Software engineer,3.00,9.00,"$40,000.00"
3/21/2016 15:12,Small Startup,"Easton, PA",Co-Founder,3.00,9.00,"$36,000.00"
3/21/2016 17:13,Twitter,San Francisco,Sr Software Engineer,3.00,9.00,"$175,000.00"
3/22/2016 8:01,Code 42,"Minneapolis, MN",Senior Software Engineer,4.00,9.00,"$96,000.00"
3/21/2016 13:24,Fyber Gmbh,Berlin,Senior Software Developer,4.00,9.00,"$65,000.00"
3/21/2016 14:05,Large Retailer,"New York, NY",Interactive Designer,4.00,9.00,"$67,000.00"
3/21/2016 20:02,Microsoft,Redmond,Software Development Engineer II,4.00,9.00,"$171,000.00"
3/21/2016 13:12,Stronghold Data,Joplin Mo,Teir Two Tech,4.00,9.00,"$38,000.00"
8/22/2016 12:04,University of Pennsylvania,"Philadelphia, PA",Senior Programmer,4.00,9.00,"$78,000.00"
3/21/2016 15:16,Ad Tech Company,NYC,Staff Software Engineer,5.00,9.00,"$170,000.00"
3/22/2016 3:20,Ali,Bali,Pagla Dancer,5.00,9.00,"$550,000.00"
3/21/2016 15:45,FinTech,"San Jose, CA",Systems Engineer,5.00,9.00,"$137,500.00"
3/21/2016 18:20,Queensland Government,"Brisbane, Australia",Senior Technical Consultant,5.00,9.00,"$84,500.00"
3/22/2016 3:35,Axis Communications,"Lund, Sweden",Experienced Software Engineer,6.00,9.00,"$510,000.00"
3/21/2016 15:48,Small Co,SF,Lead,6.00,9.00,"$236,000.00"
3/21/2016 17:02,Video Game Studio,Seattle,Senior Software Engineer,6.00,9.00,"$120,000.00"
3/21/2016 16:39,Ericsson Inc,"San Jose, CA",System Engineer - IV,7.00,9.00,"$141,000.00"
3/21/2016 13:34,Freelance/Consulting,"Vancouver, Canada",Software Engineer,7.00,9.00,"$270,000.00"
3/22/2016 12:13,IBM,Fort Lauderdale,Software Engineer,7.00,9.00,"$120,000.00"
3/21/2016 13:58,Trading Technologies,Chicago,Software Developer,7.00,9.00,"$150,000.00"
3/21/2016 13:31,IBM,"San Diego, CA",Software Developer,8.00,9.00,"$151,000.00"
3/22/2016 0:12,Private Bank ,"Geneva, Switzerland ",IT Auditor,8.00,9.00,"$130,000.00"
3/21/2016 13:51,Twitter,San Francisco,Senior Software Engineer,3.75,9.75,"$164,000.00"
3/30/2017 7:41,Amazon,Seattle,Sr. UX designer ,1.00,10.00,"$145,000.00"
3/21/2016 13:24,Analyst Warehouse,Dallas Tx,Software developer,1.00,10.00,"$90,000.00"
6/13/2016 15:46,Anon,Denver,COO,1.00,10.00,"$110,000.00"
3/21/2016 16:58,AppDynamics,San Francisco,Senior software engineer,1.00,10.00,"$175,000.00"
3/16/2017 13:44,baba,"louisville,ky",developer,1.00,10.00,"$115,000.00"
3/27/2016 8:30,Digital Agency,"Atlanta, GA",Director ,1.00,10.00,"$100,000.00"
3/21/2016 14:13,DigitalOcean,Virginia,Ruby Engineer,1.00,10.00,"$130,000.00"
3/21/2016 21:27,Finance,San Diego,Technical Development Manager,1.00,10.00,"$141,000.00"
3/25/2016 4:51,Gala Coral,Gibraltar,Architect,1.00,10.00,"$80,000.00"
3/21/2016 14:27,Google,"Mountain View, CA",Web Solutions Engineer,1.00,10.00,"$120,000.00"
3/22/2016 12:05,Groupon,"Baltimore, MD",Senior Software Engineer,1.00,10.00,"$110,000.00"
3/21/2016 17:23,Ibm,"Dallas, tx",Ruby on rails developer,1.00,10.00,"$130,000.00"
3/21/2016 14:28,Indiana University,"Indianapolis, IN",IT Systems Specialist,1.00,10.00,"$85,000.00"
3/21/2016 13:40,LendUp,San Francisco,Growth Team (Title would give me away),1.00,10.00,"$120,000.00"
3/21/2016 14:16,Lever,San Francisco,IT Administrator,1.00,10.00,"$75,000.00"
3/22/2016 3:13,McCann,Paris,Digital Creative,1.00,10.00,"$840,000.00"
3/22/2016 7:29,Mirantis,Moscow,Software Engineer,1.00,10.00,"$33,600.00"
3/21/2016 17:30,Moneylion,Kuala Lumpur,Software engineer,1.00,10.00,"$32,524.00"
3/21/2016 13:40,Netflix,Los Gatos,Senior Software Engineer,1.00,10.00,"$350,000.00"
3/21/2016 19:11,News & Media,Washington DC,Sr Developer,1.00,10.00,"$125,000.00"
3/21/2016 14:07,Nike,"Beaverton, OR",Senior Technical Project Manager,1.00,10.00,"$124,000.00"
3/21/2016 16:01,Omnicom,San Francisco,Senior Engineer,1.00,10.00,"$175,000.00"
3/21/2016 13:58,Online Training Company,Ireland,Software Development Manager,1.00,10.00,"$70,000.00"
3/30/2016 1:08,Retail Company,"London, UK",Software Engineering Manager,1.00,10.00,"$87,500.00"
3/21/2016 18:08,Safeguard Properties,"Cleveland, OH",Linux Engineer,1.00,10.00,"$87,000.00"
3/23/2016 9:59,SBI BITS,"Tokyo, Japan",Developer,1.00,10.00,"$79,860.00"
3/22/2016 0:16,Series A Funded Startup,"San Francisco, Ca",VP of Product,1.00,10.00,"$145,000.00"
3/21/2016 13:53,Squaretrade,San Francisco,Senior Software Engineer,1.00,10.00,"$135,000.00"
3/22/2016 2:06,Startup,London,Technical Lead,1.00,10.00,"$68,000.00"
3/21/2016 21:16,TabCorp,Sydney,Software Engineer Contractor,1.00,10.00,"$190,000.00"
3/21/2016 15:19,The Home Depot,"Austin, TX",Software Engineer,1.00,10.00,"$125,000.00"
3/21/2016 14:55,Toptal (Freelance),Buenos Aires,Senior Software Developer,1.00,10.00,"$96,000.00"
3/22/2016 15:04,unionized tech nonprofit,"Boston, MA",program manager,1.00,10.00,"$59,800.00"
3/21/2016 13:24,VMware,Seattle,Sr. MTS,1.00,10.00,"$155,000.00"
3/22/2016 8:34,YC Startup,London,Software Engineer,1.00,10.00,"$104,000.00"
3/22/2016 8:05,Amazon,"Seattle, WA",SysDE,1.50,10.00,"$120,000.00"
3/21/2016 13:54,NBCUniversal,"Boise, ID (remote, job is based in NYC)",Senior Software Engineer,1.50,10.00,"$113,375.00"
3/21/2016 13:04,PENSCO Trust Company,"Denver, CO",Senior Software Engineer,1.50,10.00,"$120,000.00"
3/21/2016 21:44,Square,San Francisco,Software Engineer,1.50,10.00,"$150,000.00"
3/21/2016 17:19,FireEye,Remote,DevOps Engineer,1.70,10.00,"$108,000.00"
3/27/2016 10:32,Telco,"Vancouver, BC",Sr. Tech,1.80,10.00,"$80,000.00"
3/21/2016 14:01,Airbnb,San Francisco,Manager,2.00,10.00,"$180,000.00"
9/16/2016 18:27,AppDynamics,San Francisco,Senior Site Reliability Engineer,2.00,10.00,"$125,000.00"
3/21/2016 23:58,Apple,Cupertino,Software Engineering Manager,2.00,10.00,"$160,000.00"
3/21/2016 13:17,Apple,Sunnyvale,Senior Software Engineer,2.00,10.00,"$151,000.00"
3/21/2016 15:09,C3IoT,"Redwood City, CA ",Senior Software Engineer,2.00,10.00,"$130,000.00"
3/22/2016 23:24,Capgemini,Zurich,Manager,2.00,10.00,"$130,000.00"
3/24/2016 0:50,Cisco,Bangalore,Technical Lead,2.00,10.00,"$42,600.00"
3/21/2016 14:10,"DigitalOcean, Inc.",New York,SRE,2.00,10.00,"$173,000.00"
3/21/2016 15:55,Financial,San Francisco,Software Developer,2.00,10.00,"$170,000.00"
3/21/2016 13:48,Freelance,Amsterdam,Software engineer,2.00,10.00,"$90,000.00"
3/22/2016 9:20,Freelance,British Columbia,Contractor,2.00,10.00,"$160,000.00"
3/22/2016 1:20,Fyber,Berlin,Senior Engineer ,2.00,10.00,"$65,000.00"
3/21/2016 21:17,Google,MTV,Software Engineer,2.00,10.00,"$160,000.00"
3/21/2016 16:35,groupon,chicago,software engineer 2,2.00,10.00,"$105,000.00"
3/21/2016 14:22,HCL America,"Redmond, WA",System Administrator,2.00,10.00,"$55,000.00"
3/21/2016 14:44,Hearst,New York,Software Engineer,2.00,10.00,"$150,000.00"
3/21/2016 17:36,Micrsoft,Redmond,Principle Software Engineer ,2.00,10.00,"$175,000.00"
3/21/2016 22:28,NetApp,Sunnyvale,MTS IV,2.00,10.00,"$157,000.00"
3/21/2016 22:03,Netflix,Los Gatos,Sr Software Engineer,2.00,10.00,"$400,000.00"
3/21/2016 21:49,Netflix,"Los Gatos, CA",Senior Software Engineer,2.00,10.00,"$330,000.00"
3/21/2016 19:51,New Relic,"Portland, OR",Senior Software Engineer,2.00,10.00,"$120,000.00"
3/21/2016 15:17,Nordstrom,"Seattle, WA",Software Engineer 3,2.00,10.00,"$130,000.00"
3/21/2016 16:46,PayPal,San Jose,Member of Technical Staff,2.00,10.00,"$146,000.00"
3/21/2016 13:43,Poop Works,San Francisco,CTO,2.00,10.00,"$190,000.00"
3/21/2016 13:38,Private,"Stuart, FL",Web Developer,2.00,10.00,"$75,000.00"
3/23/2016 15:40,QuickPlay,"San Diego, CA",Broadcast Video Engineer,2.00,10.00,"$77,060.00"
3/25/2016 10:08,salesforce,EMEA,senior solution architect,2.00,10.00,"$70,000.00"
3/21/2016 13:48,Shell Oil,"Houston, TX",Application Developer,2.00,10.00,"$216,000.00"
3/22/2016 6:33,Shutterstock,New York City,Principal Software Engineer,2.00,10.00,"$160,000.00"
3/21/2016 13:34,Spotify,NYC,Engineer,2.00,10.00,"$187,500.00"
3/21/2016 14:28,Startup,"London, UK",UI lead,2.00,10.00,"$105,000.00"
3/22/2016 8:50,The Boss,Netherlands,Developer,2.00,10.00,"$36,000.00"
3/21/2016 21:43,Tiny Grant-Funded Company,NYC,Software Engineer,2.00,10.00,"$128,000.00"
3/21/2016 16:12,Wells Fargo,San Francisco,Lead UX Designer,2.00,10.00,"$125,000.00"
3/21/2016 15:08,Twitter,San Franciaco,Sr. Software Engineer,2.50,10.00,"$150,000.00"
3/21/2016 13:17,B2B,NJ,Senior Developer,3.00,10.00,"$140,000.00"
3/21/2016 17:59,Choice Hotels,"Scottsdale, AZ",Software Engineer 3,3.00,10.00,"$110,000.00"
3/22/2016 6:34,Divid,"Jönköping, Sweden",Software Developer,3.00,10.00,"$48,000.00"
3/21/2016 13:25,DuPont Pioneer,"Johnston, Iowa",Software Developer,3.00,10.00,"$125,000.00"
3/25/2016 7:27,Freelance,"Düsseldorf, Germany",Software Developer,3.00,10.00,"$53,500.00"
3/21/2016 19:11,IAG,Melbourne,Developer,3.00,10.00,"$97,000.00"
3/21/2016 14:59,Infinera,Stockholm,Senior Software Developer,3.00,10.00,"$60,000.00"
3/22/2016 14:26,Intel,Ireland,Software Architect,3.00,10.00,"$80,000.00"
3/22/2016 10:41,Juniper,Sunnyvale,Staff Engineer,3.00,10.00,"$140,000.00"
3/22/2016 11:35,Mid level Startup,Cupertino,Member of Technical staff,3.00,10.00,"$142,000.00"
3/21/2016 17:25,Okta,"San Francisco, CA",*Operational Role*,3.00,10.00,"$125,000.00"
3/21/2016 22:43,own,Asia,consultant,3.00,10.00,"$100,000.00"
3/21/2016 13:18,Starbucks Coffee Company,"Seattel, WA",Senior Application Developer,3.00,10.00,"$127,000.00"
3/21/2016 15:26,Tapjoy,San Francisco,Engineer,3.00,10.00,"$129,000.00"
3/21/2016 13:51,TEKSystems,"Lincoln, NE",Senior Applications Developer,3.00,10.00,"$80,000.00"
3/22/2016 9:30,Twilio,"San Francisco, CA",Senior Software Engineer,3.00,10.00,"$135,000.00"
3/21/2016 14:36,Univ,Menlo Park,Lead DevOps Engineer,3.00,10.00,"$144,000.00"
3/21/2016 17:35,WebCME,Milwaukee,Web Developer,3.00,10.00,"$30,000.00"
3/22/2016 11:00,Yahoo,San Francisco,Sales Implementation Associate |||,3.00,10.00,"$145,000.00"
3/21/2016 13:12,Hedge Fund,CT,Investment Professional,3.50,10.00,"$500,000.00"
3/21/2016 13:06,small consulting shop,"Durham, NC",Developer,3.50,10.00,"$150,000.00"
3/22/2016 4:36,ABC,INDIA,SOFTWARE DEVELOPER,4.00,10.00,"$400,000.00"
3/21/2016 16:30,Airbnb,San Francisco,software engineer,4.00,10.00,"$185,000.00"
3/21/2016 13:33,BI ESFERA,"Asunción, Paraguay",Senior Developer,4.00,10.00,"$38,400.00"
3/21/2016 13:56,Google,San Francisco,Software Engineer,4.00,10.00,"$130,000.00"
3/21/2016 16:19,Joyent,San Francisco,Software Engineer,4.00,10.00,"$70,000.00"
3/21/2016 13:25,MathWorks,Boston Metro,Senior Software Engineer,4.00,10.00,"$115,000.00"
3/22/2016 6:56,Oklahoma University,Oklahoma City,Programmer Analyst,4.00,10.00,"$60,000.00"
3/21/2016 20:59,samsung,irvine,software engineer staff 1,4.00,10.00,"$140,000.00"
3/21/2016 18:54,Unicorn,New York,Staff Engineer,4.00,10.00,"$210,000.00"
3/21/2016 13:32,University of Washington,"Seattle, WA",Data Scientist,4.00,10.00,"$101,000.00"
3/26/2016 18:38,Akamai,"Cambridge, MA",Senior Performance Engineer II,5.00,10.00,"$133,030.00"
6/5/2016 18:30,Anonymous,NYC,Lead Engineer,5.00,10.00,"$152,000.00"
3/21/2016 19:35,Digital Blend,"Seattle, WA",Senior Developer,5.00,10.00,"$50,000.00"
3/22/2016 11:24,Emarketer,New york,VP Business Development,5.00,10.00,"$65,000.00"
3/22/2016 9:21,Facebook,Menlo Park,Strategic Value Executive,5.00,10.00,"$350,000.00"
3/21/2016 19:17,"Montreal startup (10 employees, 5+ years)","Montreal, QC, Canada",VP Architecture,5.00,10.00,"$75,000.00"
3/21/2016 18:26,Mozilla,"Toronto, Canada",Staff Software Engineer,5.00,10.00,"$125,000.00"
3/21/2016 20:41,Oracle,"Chicago, IL",Senior Sales Consultant,5.00,10.00,"$106,000.00"
3/21/2016 14:07,Oracle,Southern California,UX Developer,5.00,10.00,"$100,000.00"
3/21/2016 20:13,Qualcomm10,"Boulder, Colorado",Staff Engineer,5.00,10.00,"$120,000.00"
3/21/2016 14:06,Salesforce.com,Seattle,Lead Member of Technical Staff,5.00,10.00,"$150,000.00"
3/22/2016 4:13,Spam Spa,Italy,Software Developer,5.00,10.00,"$35,000.00"
3/21/2016 13:32,State of Oregon,Oregon,Senior Software Developer,5.00,10.00,"$80,000.00"
3/22/2016 2:41,AB  Corporation Dalen,Dalas,Production  Manager,6.00,10.00,"$982,032.00"
3/21/2016 14:07,AK Systems Inc,New York,Software Engineer,6.00,10.00,"$120,000.00"
3/21/2016 14:14,MITRE,Bedford MA,Lead Software Systems Engineer,6.00,10.00,"$111,500.00"
3/21/2016 13:50,TomTom,Amsterdam,Expert Software Engineer,6.00,10.00,"$60,000.00"
3/21/2016 18:36,Google,San Jose,Classified,7.00,10.00,"$600,000.00"
3/21/2016 15:29,shutterfly,redwood city,systems architect,7.00,10.00,"$180,000.00"
3/22/2016 2:28,Bob,Pa,Director,8.00,10.00,"$60,000.00"
3/21/2016 17:48,Insight,Phoenix AZ,Security Engineer,8.00,10.00,"$99,480.00"
3/21/2016 16:01,Practice Fusion,SF,Software Engineer,8.00,10.00,"$115,000.00"
3/21/2016 13:47,TIBCO Software,Palo Alto,Architect / Principal Engineer,8.00,10.00,"$140,000.00"
3/21/2016 14:35,BitDefender SRL,Cluj-Napoca,Software Engineer,10.00,10.00,"$100,000.00"
3/21/2016 17:45,Freelance,New York City,Designer/Developer,10.00,10.00,"$100,000.00"
3/22/2016 2:36,Health Ensurance Company,Germany,System Engineer,10.00,10.00,"$67,200.00"
3/21/2016 13:36,IBM,Chicago,Managing Consultant,10.00,10.00,"$123,000.00"
9/20/2017 23:42,IBM,Oslo,Network specialist,10.00,10.00,"$500,000.00"
3/21/2016 13:37,Microsoft,"Seattle, WA",Software Development Engineer,10.00,10.00,"$190,000.00"
3/22/2016 13:32,Lufthansa,"Frankfurt, Germany",IT Security Specialist,15.00,10.00,"$65,000.00"
3/21/2016 13:15,Too Small To Say,"Oklahoma City, ok",Web Developer General IT,7.5 years,10.00,"$88,000.00"
3/21/2016 15:14,Contractor,London,Software Engineer,3.00,10.00,"$185,000.00"
3/21/2016 13:35,Self-employed,"Kingston, Canada",Consultant,1.00,10.00,"$180,000.00"
3/21/2016 20:07,Zillow Group,San Francisco,Sr. Developer ,2.00,10.00,"$165,000.00"
3/25/2016 6:56,Netflix,"Los Gatos, CA",Sr. Software Engineer Test,3.50,10.50,"$320,000.00"
3/21/2016 18:38,Atlassian,Sydney,Senior Developer,1.00,11.00,"$106,000.00"
3/22/2016 6:36,Definiens AG,Munich,Quality Assurance Engineer,1.00,11.00,"$55,000.00"
3/21/2016 21:14,Health Startup,San Bruno,Senior Software Engineer,1.00,11.00,"$155,000.00"
3/21/2016 17:58,P tech,Los Angeles,Exec,1.00,11.00,"$275,000.00"
3/21/2016 17:47,SmartThings,Minneapolis,Senior Software Engineer,1.00,11.00,"$140,000.00"
3/21/2016 16:07,State Street,"Princeton, NJ",Valuations Officer / Software Dev,1.00,11.00,"$94,000.00"
3/22/2016 21:25,USC,Los Angeles CA,Research specialist ,1.00,11.00,"$55,000.00"
3/21/2016 13:16,analytics company,"Raleigh, NC",Software Developer,2.00,11.00,"$103,000.00"
3/21/2016 22:29,Box,"Redwood City, CA",Staff Software Engineer,2.00,11.00,"$210,000.00"
3/21/2016 15:23,ebay,"San Jose, CA",MTS1,2.00,11.00,"$161,000.00"
3/21/2016 15:47,ESI,NJ,sr. software engineer,2.00,11.00,"$112,000.00"
3/21/2016 15:34,Rackspace,Austin,Devops,2.00,11.00,"$120,000.00"
3/21/2016 15:42,Unidentified,"Baltimore, MD",Senior Software Engineer,2.00,11.00,"$235,000.00"
3/21/2016 19:01,CONAE,Argentina,SAOCOM Ground Segment & Operations Manager,3.00,11.00,"$32,900.00"
3/24/2016 6:49,IHS inc,Houston TX,Sr Technology consultant,3.00,11.00,"$100,000.00"
3/21/2016 18:02,Chevron,"Houston, TX",Geoscientific Software Developer,4.00,11.00,"$140,000.00"
3/21/2016 14:41,Craftsy,"Denver, CO",Lead Engineer,4.00,11.00,"$120,000.00"
3/21/2016 15:21,Google,Zurich,software engineer,4.00,11.00,"$170,000.00"
3/21/2016 13:36,Microsoft,Redmond,SDE II,4.00,11.00,"$102,000.00"
3/21/2016 15:34,UM Health System,"Ann Arbor, MI",Data Architect / Software Developer,5.00,11.00,"$95,000.00"
3/26/2016 11:54,Healthcare,Los Angeles,Architect,6.00,11.00,"$165,000.00"
11/8/2016 9:33,SpiderOak,Remote,Senior Developer,6.00,11.00,"$90,000.00"
3/21/2016 13:23,Municipality,"Bremerhaven, Germany",Software Developer,7.00,11.00,"$54,100.00"
3/21/2016 16:32,Local Government,San Diego,Senior IT Engineer,9.00,11.00,"$109,000.00"
3/24/2016 14:49,Jack Henry & Associates,"Springfield, MO",Network Field Engineer Sr.,10.00,11.00,"$65,000.00"
3/21/2016 19:29,Dell,Austin,Software Dev Principal Engineer,11.00,11.00,"$118,000.00"
3/21/2016 18:07,google,"mountain view, CA",senior software engineer,11.00,11.00,"$190,000.00"
3/21/2016 15:21,Huron Consulting Group,"Portland, OR",Senior Software Engineer,3.00,11.00,"$90,000.00"
3/21/2016 14:22,FCSA,"Omaha, NE",Software Engineer - Consultant,1.00,12.00,"$150,000.00"
3/22/2016 9:04,FinTech,San Francisco,Head Of IT,1.00,12.00,"$130,000.00"
3/21/2016 21:32,Marketing Agency,"Austin, TX",Product Manager / Project Manager,1.00,12.00,"$115,000.00"
3/21/2016 13:37,Popsugar,"San francisco, ca",Senior software engineer,1.00,12.00,"$135,000.00"
3/21/2016 14:11,Facebook,North Carolina,Software Engineer,2.00,12.00,"$198,000.00"
3/21/2016 15:26,Hsbc,Scotland,Barclays,2.00,12.00,"$94,000.00"
3/25/2016 9:29,Small Ad Agency,NYC,Senior Graphic Designer,2.00,12.00,"$98,000.00"
